Sales_id,Product_id,Quantity,Coupon_code,abandoned
2526,10051089,38,NO CODE,10
2527,10054351,23,NO CODE,2
2528,10058237,20,NO CODE,7
2529,10063505,36,NO CODE,9
2530,10054817,28,NO CODE,4
2531,10056149,44,NO CODE,2
2532,10051339,49,NO CODE,1
2533,10051093,32,NO CODE,5
2534,10052041,34,NO CODE,13
2535,10052753,30,NO CODE,16
2536,10051481,29,NO CODE,7
2537,10053895,22,NO CODE,8
2538,10052659,26,NO CODE,11
2539,10051355,32,NO CODE,9
2540,10052681,29,NO CODE,5
2541,10054803,34,NO CODE,8
2542,10052317,24,NO CODE,5
2543,10046837,24,NO CODE,2
2544,10054385,33,NO CODE,4
2545,10050231,26,NO CODE,8
2546,10040091,40,NO CODE,4
2547,10050389,44,NO CODE,13
2548,10052311,24,NO CODE,5
2549,10062285,20,NO CODE,2
2550,10053899,34,NO CODE,11
2551,10052487,34,NO CODE,5
2552,10051891,45,NO CODE,13
2553,10036335,41,NO CODE,9
2554,10056031,55,NO CODE,15
2555,10051329,23,NO CODE,3
2556,10063631,24,NO CODE,14
2557,10038953,32,NO CODE,15
2558,10052419,29,NO CODE,13
2559,10036981,36,NO CODE,7
2560,10054505,46,NO CODE,5
2561,10043651,32,NO CODE,4
2562,10058381,34,NO CODE,9
2563,10059811,24,NO CODE,15
2564,10046827,40,NO CODE,1
2565,10061085,26,NO CODE,4
2566,10051595,20,NO CODE,2
2567,10037207,31,NO CODE,16
2568,10063509,22,NO CODE,1
2569,10053697,42,NO CODE,1
2570,10036571,26,NO CODE,14
2571,10063569,37,NO CODE,1
2572,10051949,38,NO CODE,10
2573,10052065,35,NO CODE,11
2574,10063537,33,NO CODE,6
2575,10058435,39,NO CODE,16
2576,10043601,45,NO CODE,8
2577,10050841,24,NO CODE,4
2578,10052739,35,NO CODE,14
2579,10039951,23,NO CODE,6
2580,10054543,37,NO CODE,10
2581,10039949,55,NO CODE,7
2582,10054893,49,NO CODE,2
2583,10051681,26,NO CODE,9
2584,1004314,33,NO CODE,1
2585,10051211,37,NO CODE,14
2586,10041821,22,NO CODE,8
2587,10054855,85,NO CODE,10
2588,10050245,22,NO CODE,11
2589,10052679,31,NO CODE,3
2590,10059829,38,NO CODE,12
2591,10058315,45,NO CODE,3
2592,10062139,31,NO CODE,16
2593,10060653,36,NO CODE,1
2594,10039715,46,NO CODE,10
2595,10051449,32,NO CODE,1
2596,10052359,39,NO CODE,1
2597,10038885,50,NO CODE,7
2598,10036293,46,NO CODE,1
2599,10053675,36,NO CODE,13
2600,10059979,29,NO CODE,1
2601,10063713,32,NO CODE,4
2602,10041871,44,NO CODE,2
2603,10040631,42,NO CODE,5
2604,10052281,47,NO CODE,7
2605,10052635,44,NO CODE,2
2606,10037023,43,NO CODE,1
2607,10058389,48,NO CODE,18
2608,10058309,21,NO CODE,1
2609,10051303,50,NO CODE,9
2610,10051955,29,NO CODE,12
2611,10062099,41,NO CODE,16
2612,10044431,37,NO CODE,10
2613,10052273,22,NO CODE,4
2614,10052199,31,NO CODE,4
2615,10052457,42,NO CODE,6
2616,10048029,42,NO CODE,10
2617,10052313,45,NO CODE,6
2618,10051251,36,NO CODE,6
2619,10050369,20,NO CODE,3
2620,10054611,39,NO CODE,4
2621,10043709,42,NO CODE,11
2622,10058353,23,NO CODE,3
2623,10052247,26,NO CODE,6
2624,10050239,33,NO CODE,1
2625,10053743,31,NO CODE,6
2626,10052301,50,NO CODE,11
2627,10055817,44,NO CODE,4
2628,10052505,45,NO CODE,1
2629,10051327,46,NO CODE,4
2630,10041745,27,NO CODE,11
2631,10056445,28,NO CODE,6
2632,10062273,40,NO CODE,1
2633,10051517,30,NO CODE,9
2634,10054469,34,NO CODE,5
2635,10036559,46,NO CODE,2
2636,10042697,32,NO CODE,7
2637,10036669,27,NO CODE,3
2638,10054795,34,NO CODE,3
2639,10052629,34,NO CODE,9
2640,10038731,34,NO CODE,4
2641,10052745,46,NO CODE,1
2642,10053909,32,NO CODE,1
2643,10051997,24,NO CODE,7
2644,10052737,27,NO CODE,2
2645,10039905,20,NO CODE,1
2646,10043665,36,NO CODE,8
2647,10060549,29,NO CODE,8
2648,10058537,25,NO CODE,6
2649,10055975,29,NO CODE,8
2650,10054431,25,NO CODE,2
2651,10053159,44,NO CODE,3
2652,10060299,47,NO CODE,9
2653,10052701,48,NO CODE,8
2654,10052085,45,NO CODE,13
2655,10052625,35,NO CODE,3
2656,10063545,31,NO CODE,6
2657,10056457,50,NO CODE,8
2658,10048255,33,NO CODE,11
2659,10040837,29,NO CODE,6
2660,10053683,48,NO CODE,4
2661,10054577,44,NO CODE,5
2662,10054583,25,NO CODE,10
2663,10052725,50,NO CODE,3
2664,10046861,23,NO CODE,9
2665,10039963,21,NO CODE,2
2666,10051541,41,NO CODE,3
2667,10038943,44,NO CODE,8
2668,10036633,43,NO CODE,14
2669,10052245,28,NO CODE,3
2670,10040599,43,NO CODE,1
2671,10051031,48,NO CODE,15
2672,10052055,38,NO CODE,3
2673,1003781,31,NO CODE,13
2674,10052723,26,NO CODE,15
2675,10052079,32,NO CODE,9
2676,10056541,44,NO CODE,10
2677,10046897,27,NO CODE,5
2678,10056033,43,NO CODE,15
2679,10051319,25,NO CODE,7
2680,10052565,22,NO CODE,3
2681,10063643,21,NO CODE,13
2682,10036641,48,NO CODE,5
2683,10054811,33,NO CODE,13
2684,10056529,34,NO CODE,5
2685,10051001,43,NO CODE,6
2686,10052153,44,NO CODE,10
2687,10052385,44,NO CODE,11
2688,10051479,32,NO CODE,17
2689,10044459,29,NO CODE,10
2690,10063703,77,NO CODE,9
2691,1005061,39,NO CODE,10
2692,10052331,39,NO CODE,6
2693,10038925,36,NO CODE,1
2694,10052015,42,NO CODE,6
2695,10038933,21,NO CODE,3
2696,10060073,50,NO CODE,2
2697,10046853,24,NO CODE,13
2698,10051217,44,NO CODE,4
2699,10052335,37,NO CODE,4
2700,10052699,27,NO CODE,10
2701,10052623,37,NO CODE,4
2702,10053873,38,NO CODE,16
2703,10053729,48,NO CODE,1
2704,10053963,30,NO CODE,7
2705,10058401,25,NO CODE,5
2706,10050917,40,NO CODE,8
2707,10036717,22,NO CODE,10
2708,10038613,34,NO CODE,5
2709,10052601,32,NO CODE,4
2710,10051243,31,NO CODE,3
2711,10058289,43,NO CODE,2
2712,10048365,31,NO CODE,1
2713,10058469,31,NO CODE,13
2714,10052501,34,NO CODE,2
2715,10051265,45,NO CODE,2
2716,10037147,48,NO CODE,3
2717,10052537,28,NO CODE,7
2718,1005137,22,NO CODE,7
2719,10052207,45,NO CODE,1
2720,10052169,30,NO CODE,7
2721,10038519,38,NO CODE,4
2722,10054443,20,NO CODE,3
2723,10039429,28,NO CODE,14
2724,10038875,24,NO CODE,5
2725,10039379,22,NO CODE,5
2726,10053577,35,NO CODE,11
2727,10036433,33,NO CODE,5
2728,10038969,31,NO CODE,17
2729,10054037,35,NO CODE,2
2730,10052151,35,NO CODE,8
2731,10052201,50,NO CODE,6
2732,10052421,26,NO CODE,9
2733,10050963,38,NO CODE,11
2734,10053777,45,NO CODE,1
2735,10052167,30,NO CODE,5
2736,10036349,37,NO CODE,4
2737,10051935,37,NO CODE,3
2738,10051929,36,NO CODE,7
2739,10051441,25,NO CODE,16
2740,10044177,37,NO CODE,8
2741,10055815,30,NO CODE,3
2742,10054493,36,NO CODE,2
2743,10036631,27,NO CODE,8
2744,10060179,48,NO CODE,10
2745,10051993,26,NO CODE,1
2746,10051939,26,NO CODE,2
2747,10052569,34,NO CODE,5
2748,10039889,44,NO CODE,3
2749,1003783,39,NO CODE,17
2750,10051207,45,NO CODE,2
2751,10054447,40,NO CODE,2
2752,10041861,42,NO CODE,15
2753,10062739,43,NO CODE,2
2754,10055883,34,NO CODE,11
2755,10052491,38,NO CODE,12
2756,10052497,35,NO CODE,7
2757,10038611,31,NO CODE,17
2758,10048253,32,NO CODE,9
2759,10052645,47,NO CODE,5
2760,1005146,39,NO CODE,15
2761,1005082,44,NO CODE,7
2762,10048073,39,NO CODE,12
2763,1005161,50,NO CODE,8
2764,10052193,22,NO CODE,1
2765,10040633,35,NO CODE,11
2766,10044667,45,NO CODE,17
2767,10039845,44,NO CODE,15
2768,10051957,36,NO CODE,12
2769,10048145,28,NO CODE,11
2770,10052489,43,NO CODE,12
2771,10041193,48,NO CODE,15
2772,10041877,28,NO CODE,6
2773,10052075,21,NO CODE,7
2774,10044875,37,NO CODE,10
2775,10050955,34,NO CODE,8
2776,10052691,40,NO CODE,4
2777,10051351,45,NO CODE,7
2778,10040095,28,NO CODE,4
2779,10036283,29,NO CODE,1
2780,10063551,48,NO CODE,3
2781,10059839,31,NO CODE,7
2782,10044057,32,NO CODE,3
2783,10044469,21,NO CODE,12
2784,10036553,32,NO CODE,4
2785,10062223,43,NO CODE,1
2786,10054349,21,NO CODE,10
2787,10058463,34,NO CODE,4
2788,10039423,34,NO CODE,12
2789,10060765,44,NO CODE,8
2790,10052059,27,NO CODE,6
2791,10052033,49,NO CODE,4
2792,10042679,23,NO CODE,2
2793,10043697,25,NO CODE,9
2794,10050673,50,NO CODE,1
2795,10052553,34,NO CODE,1
2796,10051023,20,NO CODE,4
2797,10054573,42,NO CODE,3
2798,10054051,25,NO CODE,8
2799,10054297,50,NO CODE,2
2800,10058397,32,NO CODE,8
2801,10036585,39,NO CODE,5
2802,10050931,50,NO CODE,4
2803,10038919,38,NO CODE,1
2804,10062299,40,NO CODE,6
2805,10036899,28,NO CODE,6
2806,10051043,42,NO CODE,0
2807,1003778,42,NO CODE,6
2808,10054593,36,NO CODE,1
2809,10040389,24,NO CODE,3
2810,10052239,23,NO CODE,9
2811,10038769,29,NO CODE,7
2812,10036325,37,NO CODE,0
2813,10058223,33,NO CODE,0
2814,10052689,32,NO CODE,1
2815,10040841,35,NO CODE,6
2816,10050923,40,NO CODE,5
2817,10062175,37,NO CODE,4
2818,10045765,45,NO CODE,5
2819,10058277,49,NO CODE,5
2820,10051297,85,NO CODE,1
2821,10051367,60,NO CODE,4
2822,10039923,64,NO CODE,1
2823,10039475,51,NO CODE,
2824,10051359,44,NO CODE,
2825,1005514,63,NO CODE,
2826,10052449,37,NO CODE,5
2827,10062229,56,NO CODE,4
2828,10060313,52,NO CODE,5
2829,1003764,38,NO CODE,4
2830,10036437,43,NO CODE,1
2831,10036541,49,NO CODE,4
2832,10046841,60,NO CODE,1
2833,10052705,51,NO CODE,1
2834,1004904,38,NO CODE,3
2835,10052249,56,NO CODE,3
2836,10038489,61,NO CODE,4
2837,10052455,57,NO CODE,4
2838,10052163,56,NO CODE,4
2839,10039787,35,NO CODE,4
2840,10063269,36,NO CODE,1
2841,10044639,57,NO CODE,1
2842,10050249,39,NO CODE,1
2843,10054497,81,NO CODE,2
2844,10063523,41,NO CODE,2
2845,10063529,115,NO CODE,3
2846,10050417,53,NO CODE,3
2847,10052227,52,NO CODE,3
2848,10051225,60,NO CODE,4
2849,10043649,36,NO CODE,4
2850,10052183,49,NO CODE,4
2851,10052467,38,NO CODE,4
2852,10039965,57,NO CODE,4
2853,10063541,62,NO CODE,1
2854,10060217,90,NO CODE,1
2855,10050975,44,NO CODE,1
2856,10059993,49,NO CODE,2
2857,1003775,47,NO CODE,2
2858,10052743,36,NO CODE,5
2859,10038945,49,NO CODE,2
2860,10036599,52,NO CODE,6
2861,10046873,62,NO CODE,4
2862,10053875,63,NO CODE,1
2863,10039711,55,NO CODE,0
2864,10060167,41,NO CODE,1
2865,10037089,45,NO CODE,2
2866,10046871,47,NO CODE,3
2867,10058547,56,NO CODE,1
2868,10051021,91,NO CODE,7
2869,10050949,39,NO CODE,2
2870,10058347,38,NO CODE,2
2871,10044683,65,NO CODE,1
2872,10062439,54,NO CODE,6
2873,10048055,44,NO CODE,9
2874,10046829,42,NO CODE,5
2875,10052209,52,NO CODE,1
2876,10058233,52,NO CODE,1
2877,10036591,42,NO CODE,9
2878,10052677,57,NO CODE,1
2879,10052131,53,NO CODE,0
2880,10051987,39,NO CODE,4
2881,10054517,38,NO CODE,7
2882,10047999,62,NO CODE,2
2883,10036431,37,NO CODE,11
2884,10045877,59,NO CODE,1
2885,10053735,55,NO CODE,11
2886,10051371,37,NO CODE,11
2887,10054531,62,NO CODE,8
2888,1003773,54,NO CODE,1
2889,10051061,49,NO CODE,4
2890,10056427,60,NO CODE,8
2891,10036593,35,NO CODE,11
2892,10054427,55,NO CODE,6
2893,10052641,41,NO CODE,3
2894,10063693,54,NO CODE,2
2895,10052069,65,NO CODE,9
2896,10048033,60,NO CODE,6
2897,10054579,60,NO CODE,9
2898,10053689,42,NO CODE,2
2899,10056475,61,NO CODE,11
2900,10063513,46,NO CODE,6
2901,10054875,48,NO CODE,3
2902,10039915,37,NO CODE,1
2903,10052345,35,NO CODE,3
2904,10037187,56,NO CODE,1
2905,10054445,60,NO CODE,10
2906,10051241,64,NO CODE,2
2907,10052435,49,NO CODE,3
2908,10052727,64,NO CODE,4
2909,10052545,54,NO CODE,9
2910,10060289,58,NO CODE,6
2911,10056595,56,NO CODE,5
2912,10053731,51,NO CODE,3
2913,10036465,42,NO CODE,5
2914,1005163,44,NO CODE,9
2915,10051337,35,NO CODE,17
2916,10041823,52,NO CODE,4
2917,10051249,41,NO CODE,12
2918,10060341,54,NO CODE,4
2919,10053773,37,NO CODE,5
2920,10052539,37,NO CODE,2
2921,10044549,36,NO CODE,4
2922,10044109,81,NO CODE,1
2923,10054581,71,NO CODE,5
2924,10054781,65,NO CODE,5
2925,10059963,61,NO CODE,4
2926,10052613,48,NO CODE,9
2927,10051013,64,NO CODE,1
2928,10051959,47,NO CODE,2
2929,10062263,59,NO CODE,4
2930,10036911,39,NO CODE,2
2931,10050217,41,NO CODE,4
2932,10052519,60,NO CODE,8
2933,10054527,54,NO CODE,5
2934,10053775,64,NO CODE,5
2935,10053763,35,NO CODE,1
2936,10052397,42,NO CODE,5
2937,10052177,45,NO CODE,4
2938,10059919,40,NO CODE,2
2939,10060061,39,NO CODE,4
2940,10048373,37,NO CODE,8
2941,10038915,48,NO CODE,16
2942,10060103,62,NO CODE,3
2943,10051263,40,NO CODE,11
2944,10050247,41,NO CODE,3
2945,10037143,63,NO CODE,4
2946,10101345,54,NO CODE,1
2947,10071509,49,NO CODE,3
2948,10073339,47,NO CODE,9
2949,10070589,79,NO CODE,4
2950,10052233,34,NO CODE,4
2951,10105895,57,NO CODE,3
2952,10054557,46,NO CODE,8
2953,10052643,37,NO CODE,11
2954,10105845,41,NO CODE,1
2955,10080173,35,NO CODE,3
2956,10072509,36,NO CODE,3
2957,10080601,48,NO CODE,3
2958,10074379,43,NO CODE,4
2959,10098667,41,NO CODE,1
2960,10072411,46,NO CODE,7
2961,10096173,63,NO CODE,9
2962,10072507,65,NO CODE,4
2963,10080393,43,NO CODE,2
2964,10068615,41,NO CODE,11
2965,10092051,47,NO CODE,2
2966,10096263,59,NO CODE,15
2967,10072499,45,NO CODE,13
2968,10099541,53,NO CODE,9
2969,10096481,55,NO CODE,12
2970,10074381,61,NO CODE,9
2971,10075753,41,NO CODE,6
2972,10074619,42,NO CODE,8
2973,10073389,58,NO CODE,12
2974,10080179,50,NO CODE,3
2975,10069631,52,NO CODE,1
2976,10088907,52,NO CODE,4
2977,10074245,42,NO CODE,6
2978,10101287,53,NO CODE,1
2979,10064595,48,NO CODE,9
2980,10075283,57,NO CODE,17
2981,10089325,57,NO CODE,6
2982,1008976,63,NO CODE,8
2983,10075865,56,NO CODE,5
2984,10071067,45,NO CODE,6
2985,10080497,42,NO CODE,3
2986,10080551,36,NO CODE,4
2987,10073829,35,NO CODE,2
2988,10069655,56,NO CODE,9
2989,10065605,42,NO CODE,3
2990,10073919,43,NO CODE,4
2991,10070537,39,NO CODE,8
2992,10072381,59,NO CODE,4
2993,10099499,65,NO CODE,4
2994,10089373,36,NO CODE,1
2995,10092123,48,NO CODE,2
2996,10098527,48,NO CODE,9
2997,10064507,46,NO CODE,1
2998,10073181,56,NO CODE,4
2999,10089285,60,NO CODE,15
3000,10082677,48,NO CODE,4
3001,10096767,60,NO CODE,9
3002,10089413,41,NO CODE,2
3003,10080317,27,NO CODE,12
3004,10069707,56,NO CODE,2
3005,10098487,48,NO CODE,9
3006,10073609,61,NO CODE,4
3007,10073687,48,NO CODE,13
3008,10063803,35,NO CODE,7
3009,10063863,59,NO CODE,8
3010,10073825,48,NO CODE,2
3011,10070715,36,NO CODE,2
3012,10073665,62,NO CODE,9
3013,10073415,61,NO CODE,4
3014,10098771,47,NO CODE,6
3015,10101099,57,NO CODE,7
3016,10071051,59,NO CODE,2
3017,10063861,50,NO CODE,12
3018,10089343,56,NO CODE,6
3019,10068483,61,NO CODE,10
3020,10072517,46,NO CODE,7
3021,10070545,53,NO CODE,7
3022,10097193,57,NO CODE,2
3023,10089513,48,NO CODE,2
3024,10099591,63,NO CODE,14
3025,10064493,57,NO CODE,3
3026,10105693,47,NO CODE,8
3027,10071521,49,NO CODE,2
3028,10089465,48,NO CODE,9
3029,10073681,51,NO CODE,3
3030,10080605,42,NO CODE,13
3031,10085971,36,NO CODE,14
3032,10089385,36,NO CODE,3
3033,10099051,53,NO CODE,12
3034,10089453,45,NO CODE,5
3035,10080485,64,NO CODE,10
3036,10063767,58,NO CODE,3
3037,10073827,56,NO CODE,5
3038,10075943,53,NO CODE,2
3039,10066959,43,NO CODE,3
3040,10101289,58,NO CODE,7
3041,10098519,40,NO CODE,4
3042,10064639,53,NO CODE,13
3043,10065009,56,NO CODE,15
3044,10073685,43,NO CODE,9
3045,10071803,40,NO CODE,2
3046,10075723,56,NO CODE,12
3047,10063853,54,NO CODE,11
3048,10099509,36,NO CODE,3
3049,10097267,42,NO CODE,2
3050,1008977,48,NO CODE,13
3051,10075725,44,NO CODE,5
3052,1009385,64,NO CODE,13
3053,10097253,64,NO CODE,2
3054,10073351,35,NO CODE,2
3055,10073315,54,NO CODE,2
3056,10068569,55,NO CODE,2
3057,10069765,64,NO CODE,5
3058,10099483,36,NO CODE,8
3059,10064053,65,NO CODE,13
3060,10080481,35,NO CODE,5
3061,10092455,64,NO CODE,8
3062,10068547,53,NO CODE,10
3063,10065515,50,NO CODE,8
3064,10074239,55,NO CODE,8
3065,10065419,43,NO CODE,6
3066,10063735,40,NO CODE,10
3067,10075921,51,NO CODE,1
3068,10073959,58,NO CODE,2
3069,10063755,47,NO CODE,8
3070,10063841,61,NO CODE,2
3071,10080465,63,NO CODE,8
3072,10101119,58,NO CODE,8
3073,10068595,64,NO CODE,5
3074,10096435,39,NO CODE,6
3075,10089043,41,NO CODE,1
3076,10080555,45,NO CODE,5
3077,10089383,39,NO CODE,8
3078,1010508,70,NO CODE,3
3079,10089045,37,NO CODE,1
3080,10092139,64,NO CODE,13
3081,10071177,59,NO CODE,6
3082,10091317,81,NO CODE,3
3083,10096285,36,NO CODE,6
3084,10095305,49,NO CODE,13
3085,10073635,58,NO CODE,8
3086,10073637,61,NO CODE,3
3087,10073623,48,NO CODE,11
3088,10071673,57,NO CODE,9
3089,10069675,49,NO CODE,6
3090,10071395,62,NO CODE,3
3091,10092109,48,NO CODE,8
3092,10099525,39,NO CODE,8
3093,10075837,41,NO CODE,1
3094,10089415,45,NO CODE,9
3095,10092113,58,NO CODE,6
3096,10075823,40,NO CODE,3
3097,10091247,42,NO CODE,1
3098,10064569,42,NO CODE,4
3099,10068465,39,NO CODE,1
3100,10072963,49,NO CODE,5
3101,10099515,61,NO CODE,13
3102,10071371,42,NO CODE,13
3103,10097195,48,NO CODE,8
3104,10105833,62,NO CODE,1
3105,10092117,64,NO CODE,1
3106,10086319,55,NO CODE,13
3107,10073237,52,NO CODE,6
3108,10097063,62,NO CODE,6
3109,10065531,60,NO CODE,1
3110,10069695,52,NO CODE,1
3111,10072339,63,NO CODE,14
3112,10071397,46,NO CODE,5
3113,10099505,61,NO CODE,8
3114,10099475,62,NO CODE,4
3115,10065623,43,NO CODE,9
3116,10073605,55,NO CODE,6
3117,10097201,35,NO CODE,8
3118,10065539,54,NO CODE,1
3119,10065295,40,NO CODE,13
3120,10089387,44,NO CODE,6
3121,10098867,37,NO CODE,6
3122,10089141,37,NO CODE,1
3123,10098823,62,NO CODE,1
3124,10074949,60,NO CODE,10
3125,1010510,44,NO CODE,3
3126,10065493,39,NO CODE,13
3127,10092105,50,NO CODE,12
3128,10073899,61,NO CODE,4
3129,10101611,59,NO CODE,3
3130,10091349,49,NO CODE,14
3131,1010453,50,NO CODE,6
3132,10099633,40,NO CODE,14
3133,10101321,25,NO CODE,3
3134,10063723,44,NO CODE,1
3135,10101105,54,NO CODE,3
3136,10105705,57,NO CODE,3
3137,10074433,61,NO CODE,6
3138,10095267,64,NO CODE,9
3139,10071041,42,NO CODE,14
3140,10105877,65,NO CODE,6
3141,1010438,58,NO CODE,1
3142,10097211,53,NO CODE,11
3143,10080397,35,NO CODE,4
3144,10092469,42,NO CODE,5
3145,1008981,64,NO CODE,4
3146,10095269,42,NO CODE,11
3147,10098847,54,NO CODE,3
3148,10064485,39,NO CODE,4
3149,10101113,60,NO CODE,8
3150,10098663,35,NO CODE,5
3151,10080477,51,NO CODE,5
3152,10089399,39,NO CODE,6
3153,10097069,64,NO CODE,4
3154,10073669,41,NO CODE,12
3155,10073639,64,NO CODE,1
3156,10080227,49,NO CODE,6
3157,10089185,49,NO CODE,16
3158,1010440,48,NO CODE,7
3159,1009364,37,NO CODE,1
3160,10105709,54,NO CODE,11
3161,10073227,47,NO CODE,12
3162,10075395,39,NO CODE,1
3163,10092097,36,NO CODE,10
3164,10064981,39,NO CODE,3
3165,10098553,51,NO CODE,8
3166,1009557,35,NO CODE,1
3167,10071375,45,NO CODE,13
3168,1008343,59,NO CODE,1
3169,10073337,43,NO CODE,4
3170,10089433,52,NO CODE,1
3171,10096301,35,NO CODE,6
3172,10064529,40,NO CODE,11
3173,10098819,50,NO CODE,14
3174,10074201,53,NO CODE,8
3175,10072347,56,NO CODE,1
3176,10101251,37,NO CODE,11
3177,10099493,64,NO CODE,10
3178,10101635,53,NO CODE,2
3179,1010018,48,NO CODE,1
3180,10104841,51,NO CODE,12
3181,10089315,49,NO CODE,4
3182,10064501,39,NO CODE,12
3183,10064153,51,NO CODE,1
3184,10080243,49,NO CODE,1
3185,1008342,56,NO CODE,1
3186,10064807,61,NO CODE,1
3187,10064109,39,NO CODE,4
3188,10101619,36,NO CODE,7
3189,1010467,39,NO CODE,12
3190,10070233,63,NO CODE,4
3191,10101409,41,NO CODE,1
3192,10064487,52,NO CODE,1
3193,10064723,64,NO CODE,10
3194,10099479,49,NO CODE,5
3195,10091275,63,NO CODE,1
3196,10075857,51,NO CODE,12
3197,10063877,61,NO CODE,3
3198,10105703,61,NO CODE,1
3199,10074713,46,NO CODE,7
3200,10097251,56,NO CODE,11
3201,10073073,36,NO CODE,8
3202,10073895,53,NO CODE,8
3203,10092089,60,NO CODE,3
3204,10096403,41,NO CODE,3
3205,10098805,53,NO CODE,15
3206,10101661,63,NO CODE,4
3207,10074627,57,NO CODE,9
3208,10076001,64,NO CODE,3
3209,10073483,47,NO CODE,10
3210,10063955,69,NO CODE,4
3211,10101613,48,NO CODE,14
3212,10089009,51,NO CODE,15
3213,10089243,35,NO CODE,4
3214,10071097,44,NO CODE,13
3215,10082761,48,NO CODE,6
3216,10097307,65,NO CODE,11
3217,10085039,56,NO CODE,4
3218,10063901,51,NO CODE,14
3219,10101379,42,NO CODE,10
3220,10101363,62,NO CODE,5
3221,10098655,48,NO CODE,5
3222,10075963,36,NO CODE,7
3223,10074409,36,NO CODE,14
3224,10068597,56,NO CODE,9
3225,10070729,55,NO CODE,5
3226,10064513,43,NO CODE,11
3227,10064489,38,NO CODE,5
3228,10064901,38,NO CODE,3
3229,10066279,40,NO CODE,12
3230,10066975,39,NO CODE,1
3231,10073363,54,NO CODE,6
3232,10098361,70,NO CODE,6
3233,10080565,61,NO CODE,7
3234,10063887,65,NO CODE,2
3235,10098491,62,NO CODE,1
3236,10099523,112,NO CODE,5
3237,10101123,47,NO CODE,4
3238,10073179,50,NO CODE,5
3239,10098367,64,NO CODE,1
3240,10085961,53,NO CODE,8
3241,10089361,47,NO CODE,5
3242,10074449,49,NO CODE,14
3243,10073693,51,NO CODE,7
3244,10091367,63,NO CODE,3
3245,10092103,36,NO CODE,9
3246,10089013,36,NO CODE,9
3247,10099445,49,NO CODE,4
3248,10101687,61,NO CODE,13
3249,10080395,47,NO CODE,5
3250,10075177,44,NO CODE,4
3251,10068605,56,NO CODE,3
3252,10105867,58,NO CODE,7
3253,10069669,39,NO CODE,4
3254,10089457,56,NO CODE,4
3255,10089463,61,NO CODE,5
3256,10098647,47,NO CODE,3
3257,10099079,37,NO CODE,11
3258,10080493,44,NO CODE,16
3259,10073683,57,NO CODE,5
3260,10074615,54,NO CODE,15
3261,10075855,42,NO CODE,6
3262,10101121,63,NO CODE,5
3263,10097237,44,NO CODE,10
3264,10089349,42,NO CODE,11
3265,1010478,69,NO CODE,1
3266,10080599,41,NO CODE,9
3267,10068553,49,NO CODE,2
3268,10089365,40,NO CODE,7
3269,10064049,38,NO CODE,15
3270,10064165,43,NO CODE,15
3271,10075727,50,NO CODE,7
3272,10092019,59,NO CODE,6
3273,10064029,37,NO CODE,1
3274,10092085,57,NO CODE,8
3275,1008979,44,NO CODE,5
3276,10089469,47,NO CODE,10
3277,10098521,56,NO CODE,10
3278,10080283,41,NO CODE,4
3279,10097243,36,NO CODE,10
3280,10080181,49,NO CODE,10
3281,10064851,56,NO CODE,7
3282,10072343,52,NO CODE,8
3283,10105815,52,NO CODE,3
3284,10097289,56,NO CODE,7
3285,10074643,61,NO CODE,10
3286,10095231,55,NO CODE,5
3287,10063895,58,NO CODE,2
3288,10073749,45,NO CODE,1
3289,10075291,50,NO CODE,8
3290,10079995,51,NO CODE,5
3291,10105861,76,NO CODE,8
3292,10089161,53,NO CODE,1
3293,10096289,54,NO CODE,10
3294,10065037,48,NO CODE,5
3295,10092453,47,NO CODE,2
3296,10073597,46,NO CODE,10
3297,10089301,65,NO CODE,7
3298,10071443,63,NO CODE,5
3299,10073603,58,NO CODE,1
3300,10063849,40,NO CODE,1
3301,10098419,43,NO CODE,2
3302,10096843,51,NO CODE,10
3303,10104825,42,NO CODE,8
3304,10105823,40,NO CODE,5
3305,10075841,55,NO CODE,4
3306,10101445,49,NO CODE,2
3307,10073667,65,NO CODE,2
3308,10096239,53,NO CODE,13
3309,10071423,52,NO CODE,12
3310,10064143,58,NO CODE,2
3311,10074227,58,NO CODE,6
3312,10088851,61,NO CODE,11
3313,10075941,57,NO CODE,17
3314,10064035,65,NO CODE,10
3315,10089435,59,NO CODE,1
3316,10101227,42,NO CODE,3
3317,10064481,50,NO CODE,5
3318,10073263,66,NO CODE,6
3319,10074641,56,NO CODE,6
3320,10071231,63,NO CODE,4
3321,10073171,57,NO CODE,8
3322,10075821,64,NO CODE,2
3323,10092439,45,NO CODE,10
3324,10099531,60,NO CODE,6
3325,10066987,63,NO CODE,2
3326,10069587,47,NO CODE,8
3327,10098377,61,NO CODE,1
3328,10089441,63,NO CODE,2
3329,1009547,48,NO CODE,14
3330,10101111,46,NO CODE,3
3331,1010554,35,NO CODE,5
3332,10105863,44,NO CODE,2
3333,10069539,42,NO CODE,6
3334,10064515,39,NO CODE,1
3335,10064773,52,NO CODE,7
3336,10097219,40,NO CODE,4
3337,10064085,56,NO CODE,2
3338,10097249,42,NO CODE,6
3339,10073007,36,NO CODE,3
3340,10104831,37,NO CODE,7
3341,10073359,47,NO CODE,2
3342,10075859,40,NO CODE,10
3343,10064857,57,NO CODE,3
3344,10089411,40,NO CODE,7
3345,10099125,52,NO CODE,2
3346,10098425,41,NO CODE,9
3347,10089205,59,NO CODE,2
